tweet_id, tweet_author,label
'511552294047850496',NBCNewsPictures,Shelter and supplies
'511552365250367488',newstalk_LL,Other relevant information
'511552456950423552',GlobalPost,Other relevant information
'511552631525765120',dlvrworld,Other relevant information
'511552814393212929',TessCitro,Infrastructure and utilities
'511552910954889216',QkTipcom,Shelter and supplies
'511554152279715840',DrShepherd2013,Other relevant information
'511555071944187904',NYspanish,Infrastructure and utilities
'511555279339937792',AnnickNday,Caution and advice
'511555357668544512',NYspanish,Caution and advice
'511556052224315392',earthspace101,Infrastructure and utilities
'511556152388112384',abigaaiilnavar_,Sympathy and emotional support
'511556350673829888',Miera_Je,Caution and advice
'511556387022053376',miabrid,Infrastructure and utilities
'511556579636686850',TLW3,Other relevant information
'511556757798146048',lovemyfamilyof5,Sympathy and emotional support
'511557067958931456',DanielO6_08,Caution and advice
'511557081904599040',MrMikeFields,Caution and advice
'511557159071805440',cesimzeydan,Caution and advice
'511558301499523072',TribulationNow,Shelter and supplies
'511559033010933760',GMAZMargaret,Caution and advice
'511559044570828800',autismDad3,Caution and advice
'511559798194597889',TWCNewsAustin,Caution and advice
'511560102516899841',NYspanish,Infrastructure and utilities
'511560221513089024',theunleasheddeb,Sympathy and emotional support
'511560317684686848',ErinJordan_WX,Other relevant information
'511560659457175552',VOC_Fishing,Sympathy and emotional support
'511561617591791616',NLNewsVideos,Other relevant information
'511561921183903744',latimes,Other relevant information
'511562149320458241',7PinkPanther7,Other relevant information
