tweet_id, tweet_author,label
'488710690312421376',tacarraaa,Not related to crisis
'488710716640473088',ViralVehemence,Not related to crisis
'488710746134810624',TATSOFT34,Not related to crisis
'488710838547513344',tacarraaa,Not related to crisis
'488711125350223872',OA_Africa,Not related to crisis
'488711238109515777',jxnginito,Not related to crisis
'488711280686272512',liveboxcloud,Not related to crisis
'488711394578399232',cbelive_com,Not related to crisis
'488711458377965568',harryandsel,Not related to crisis
'488711551956697088',buffsblg,Not related to crisis
'488711689366294528',EkiStarr,Not related to crisis
'488711690075533312',azultain,Not related to crisis
'488712056611155969',MsCeceliaAnne,Not related to crisis
'488712388359622656',FluTrackers,Informative
