label,tweet_id
caution_and_advice,'540009167604305921'
infrastructure_and_utilities_damage,'540009168971649024'
other_useful_information,'540009193491955712'
displaced_people_and_evacuations,'540009215335469056'
other_useful_information,'540009224231612416'
other_useful_information,'540009295245762560'
other_useful_information,'540009320247599104'
not_related_or_irrelevant,'540009332016820224'
other_useful_information,'540009336022765568'
other_useful_information,'540009353319698432'
sympathy_and_emotional_support,'540009369706852352'
other_useful_information,'540009379638935552'
not_related_or_irrelevant,'540009383426396160'
not_related_or_irrelevant,'540009424954216448'
caution_and_advice,'540009453299302401'
not_related_or_irrelevant,'540009488447578113'
sympathy_and_emotional_support,'540009523000250369'
other_useful_information,'540009564448374785'
not_related_or_irrelevant,'540009576041431040'
infrastructure_and_utilities_damage,'540009672036470784'
caution_and_advice,'540009737241104385'
other_useful_information,'540009744996769793'
other_useful_information,'540009750067683328'
caution_and_advice,'540009752525549568'
sympathy_and_emotional_support,'540009826378461184'
caution_and_advice,'540009837526929408'
other_useful_information,'540009868623503360'
caution_and_advice,'540009909597638656'
caution_and_advice,'540009914023038976'
other_useful_information,'540009915465494528'
injured_or_dead_people,'540009940551610368'
not_related_or_irrelevant,'540009971581464576'
caution_and_advice,'540010009762213888'
displaced_people_and_evacuations,'540010041193926656'
other_useful_information,'540010054783467520'
other_useful_information,'540010068859965440'
not_related_or_irrelevant,'540010072177250304'
infrastructure_and_utilities_damage,'540010082889891840'
other_useful_information,'540010117874192384'
caution_and_advice,'540010151843868672'
caution_and_advice,'540010157938192384'
other_useful_information,'540010160651894784'
caution_and_advice,'540010227567841280'
injured_or_dead_people,'540010259943657472'
caution_and_advice,'540010395298037760'
not_related_or_irrelevant,'540010405008269312'
other_useful_information,'540010423559286784'
other_useful_information,'540010426537213953'
donation_needs_or_offers_or_volunteering_services,'540010448456650752'
donation_needs_or_offers_or_volunteering_services,'540010455607947264'
sympathy_and_emotional_support,'540010464034304001'
donation_needs_or_offers_or_volunteering_services,'540010520632242177'
sympathy_and_emotional_support,'540010537028157441'
sympathy_and_emotional_support,'540010560041910272'
other_useful_information,'540010566937350144'
other_useful_information,'540010567017066497'
sympathy_and_emotional_support,'540010620376985600'
other_useful_information,'540010624776806400'
other_useful_information,'540010627876798464'
displaced_people_and_evacuations,'540010663532179456'
other_useful_information,'540010681685143552'
caution_and_advice,'540010717898747904'
not_related_or_irrelevant,'540010755894943744'
injured_or_dead_people,'540010783993004033'
other_useful_information,'540010784130998272'
not_related_or_irrelevant,'540010786278891520'
other_useful_information,'540010805237129216'
sympathy_and_emotional_support,'540010875097063424'
caution_and_advice,'540010906692759553'
displaced_people_and_evacuations,'540010908668264448'
not_related_or_irrelevant,'540010931162329088'
displaced_people_and_evacuations,'540010934337417217'
other_useful_information,'540010953161465856'
displaced_people_and_evacuations,'540010965593772033'
other_useful_information,'540010970924347394'
sympathy_and_emotional_support,'540010985398874112'
injured_or_dead_people,'540011037450592257'
other_useful_information,'540011074980831232'
other_useful_information,'540011136901341184'
other_useful_information,'540011174364839938'
not_related_or_irrelevant,'540011175560638464'
sympathy_and_emotional_support,'540011199476137986'
other_useful_information,'540011254484447233'
infrastructure_and_utilities_damage,'540011277678956544'
other_useful_information,'540011323472375808'
other_useful_information,'540011327448555521'
not_related_or_irrelevant,'540011331257004032'
sympathy_and_emotional_support,'540011371832680448'
caution_and_advice,'540011379256594432'
displaced_people_and_evacuations,'540011405093519361'
caution_and_advice,'540011407862145024'
other_useful_information,'540011432796905473'
other_useful_information,'540011473846558721'
other_useful_information,'540011475276800000'
injured_or_dead_people,'540011480410624000'
other_useful_information,'540011522148147200'
not_related_or_irrelevant,'540011576086908928'
other_useful_information,'540011596366352384'
other_useful_information,'540011602675007488'
other_useful_information,'540011687701512194'
sympathy_and_emotional_support,'540011694156562433'
caution_and_advice,'540011708991823872'
caution_and_advice,'540011709239287809'
other_useful_information,'540011715476205569'
sympathy_and_emotional_support,'540011728373686272'
not_related_or_irrelevant,'540011728914771968'
other_useful_information,'540011773315645440'
not_related_or_irrelevant,'540011857235279874'
sympathy_and_emotional_support,'540011866345332736'
donation_needs_or_offers_or_volunteering_services,'540011888583532544'
other_useful_information,'540011927951269888'
other_useful_information,'540011937996632064'
other_useful_information,'540011982145871873'
not_related_or_irrelevant,'540011992933625856'
donation_needs_or_offers_or_volunteering_services,'540012008507068416'
other_useful_information,'540012014974676993'
sympathy_and_emotional_support,'540012030137098240'
other_useful_information,'540012042342514689'
other_useful_information,'540012042925527040'
other_useful_information,'540012064891088898'
caution_and_advice,'540012069542580224'
caution_and_advice,'540012081055940609'
displaced_people_and_evacuations,'540012095442411521'
sympathy_and_emotional_support,'540012148865658880'
other_useful_information,'540012158458023936'
sympathy_and_emotional_support,'540012203194482688'
other_useful_information,'540012209858822144'
sympathy_and_emotional_support,'540012209858822145'
caution_and_advice,'540012215097491457'
caution_and_advice,'540012222261374976'
other_useful_information,'540012247058108416'
donation_needs_or_offers_or_volunteering_services,'540012265827614720'
other_useful_information,'540012338296803328'
not_related_or_irrelevant,'540012349667549185'
other_useful_information,'540012371628933120'
other_useful_information,'540012406777585664'
other_useful_information,'540012428826648577'
other_useful_information,'540012480622125056'
other_useful_information,'540012519994040321'
sympathy_and_emotional_support,'540012549605822465'
other_useful_information,'540012593373396995'
sympathy_and_emotional_support,'540012594648457216'
infrastructure_and_utilities_damage,'540012613816418306'
donation_needs_or_offers_or_volunteering_services,'540012623127797761'
caution_and_advice,'540012626684571649'
not_related_or_irrelevant,'540012747082059776'
other_useful_information,'540012769752256513'
not_related_or_irrelevant,'540012842783485952'
caution_and_advice,'540012850677153793'
donation_needs_or_offers_or_volunteering_services,'540012909405818880'
sympathy_and_emotional_support,'540012961382031360'
other_useful_information,'540013065626873856'
caution_and_advice,'540013078666952705'
other_useful_information,'540013082148229121'
other_useful_information,'540013126427475968'
not_related_or_irrelevant,'540013237723738112'
not_related_or_irrelevant,'540013300411428864'
sympathy_and_emotional_support,'540013366199083010'
not_related_or_irrelevant,'540013458646114306'
other_useful_information,'540013510072475648'
caution_and_advice,'540013511443619842'
caution_and_advice,'540013576287580160'
other_useful_information,'540013738477105152'
caution_and_advice,'540013752930693123'
sympathy_and_emotional_support,'540013759159205888'
other_useful_information,'540013775030452225'
not_related_or_irrelevant,'540013806261268482'
donation_needs_or_offers_or_volunteering_services,'540013809025310720'
donation_needs_or_offers_or_volunteering_services,'540013812091334656'
displaced_people_and_evacuations,'540013815132209152'
not_related_or_irrelevant,'540013817129086976'
other_useful_information,'540013818147926016'
caution_and_advice,'540013820958093312'
not_related_or_irrelevant,'540013824120594432'
not_related_or_irrelevant,'540013832845152258'
other_useful_information,'540013882085883904'
other_useful_information,'540013887815290880'
sympathy_and_emotional_support,'540013970086576128'
caution_and_advice,'540013999425724417'
caution_and_advice,'540014038353055744'
caution_and_advice,'540014046565507073'
not_related_or_irrelevant,'540014152526229504'
caution_and_advice,'540014159081897985'
displaced_people_and_evacuations,'540014171480264705'
other_useful_information,'540014237146292226'
caution_and_advice,'540014356537155584'
sympathy_and_emotional_support,'540014431455813632'
other_useful_information,'540014546451046400'
sympathy_and_emotional_support,'540014547109548033'
other_useful_information,'540014550423048192'
infrastructure_and_utilities_damage,'540014550494367744'
not_related_or_irrelevant,'540014593641578496'
displaced_people_and_evacuations,'540014653389017088'
caution_and_advice,'540014779440431104'
other_useful_information,'540014845576232960'
not_related_or_irrelevant,'540014886093197312'
caution_and_advice,'540014887217274881'
sympathy_and_emotional_support,'540014887766740993'
other_useful_information,'540014888882405376'
caution_and_advice,'540014941927780352'
sympathy_and_emotional_support,'540014972311715841'
not_related_or_irrelevant,'540015019836977152'
other_useful_information,'540015089001066499'
other_useful_information,'540015119497842688'
caution_and_advice,'540015247587692544'
other_useful_information,'540015303246508032'
other_useful_information,'540015339497484290'
other_useful_information,'540015370988314624'
not_related_or_irrelevant,'540015418237124608'
other_useful_information,'540015430694219777'
other_useful_information,'540015463841812481'
sympathy_and_emotional_support,'540015513124888577'
caution_and_advice,'540015537510563840'
caution_and_advice,'540015556812746752'
displaced_people_and_evacuations,'540015625628680192'
caution_and_advice,'540015628862881793'
sympathy_and_emotional_support,'540015721019752448'
other_useful_information,'540015893779349504'
caution_and_advice,'540015915840991232'
caution_and_advice,'540015940725784576'
sympathy_and_emotional_support,'540015973751742464'
donation_needs_or_offers_or_volunteering_services,'540016093629140993'
injured_or_dead_people,'540016102378455040'
other_useful_information,'540016109726867456'
caution_and_advice,'540016224315244544'
other_useful_information,'540016259568373762'
sympathy_and_emotional_support,'540016261334581248'
other_useful_information,'540016324559122433'
caution_and_advice,'540016370885206016'
other_useful_information,'540016423632781312'
infrastructure_and_utilities_damage,'540016463310880769'
other_useful_information,'540016466645356544'
other_useful_information,'540016489835671552'
displaced_people_and_evacuations,'540016490292838401'
caution_and_advice,'540016514082947072'
other_useful_information,'540016584673079296'
sympathy_and_emotional_support,'540016594962092032'
sympathy_and_emotional_support,'540016629778612225'
caution_and_advice,'540016639652032512'
other_useful_information,'540016693179711488'
sympathy_and_emotional_support,'540016699374723072'
sympathy_and_emotional_support,'540016719960350721'
other_useful_information,'540016726495465473'
caution_and_advice,'540016765510504449'
other_useful_information,'540016782073798656'
caution_and_advice,'540016784837865472'
other_useful_information,'540016786876284929'
infrastructure_and_utilities_damage,'540016955986411521'
donation_needs_or_offers_or_volunteering_services,'540017001549148160'
other_useful_information,'540017056691658753'
other_useful_information,'540017102485069824'
other_useful_information,'540017142024773632'
other_useful_information,'540017146701832192'
sympathy_and_emotional_support,'540017162077741057'
sympathy_and_emotional_support,'540017163226988544'
other_useful_information,'540017186601848832'
other_useful_information,'540017226988781569'
not_related_or_irrelevant,'540017245561188352'
donation_needs_or_offers_or_volunteering_services,'540017245888331777'
other_useful_information,'540017302884728832'
not_related_or_irrelevant,'540017399303397376'
sympathy_and_emotional_support,'540017402692374528'
donation_needs_or_offers_or_volunteering_services,'540017409730441217'
other_useful_information,'540017412398002176'
other_useful_information,'540017443184189442'
infrastructure_and_utilities_damage,'540017445457522688'
infrastructure_and_utilities_damage,'540017478160908288'
infrastructure_and_utilities_damage,'540017500428464128'
caution_and_advice,'540017519306612737'
caution_and_advice,'540017519432433664'
other_useful_information,'540017563829157888'
not_related_or_irrelevant,'540017600588046336'
sympathy_and_emotional_support,'540017614689284096'
sympathy_and_emotional_support,'540017631948853248'
other_useful_information,'540017659161501696'
displaced_people_and_evacuations,'540017659774271488'
displaced_people_and_evacuations,'540017672847491072'
other_useful_information,'540017724185788416'
other_useful_information,'540017749691346945'
not_related_or_irrelevant,'540017752765767680'
donation_needs_or_offers_or_volunteering_services,'540017756976865280'
sympathy_and_emotional_support,'540017842377072640'
other_useful_information,'540017920265310208'
other_useful_information,'540018083897692160'
other_useful_information,'540018108014923776'
caution_and_advice,'540018170606518272'
caution_and_advice,'540018172275879936'
other_useful_information,'540018238214520832'
not_related_or_irrelevant,'540018263116500992'
not_related_or_irrelevant,'540018356766515200'
caution_and_advice,'540018377742245890'
sympathy_and_emotional_support,'540018383224569856'
caution_and_advice,'540018434801557505'
caution_and_advice,'540018494725570560'
other_useful_information,'540018512467468288'
displaced_people_and_evacuations,'540018518238822400'
not_related_or_irrelevant,'540018536564129792'
donation_needs_or_offers_or_volunteering_services,'540018549126098944'
sympathy_and_emotional_support,'540018583083159552'
other_useful_information,'540018591668531200'
sympathy_and_emotional_support,'540018642264797184'
not_related_or_irrelevant,'540018645620260864'
caution_and_advice,'540018649533140993'
caution_and_advice,'540018657825284097'
other_useful_information,'540018700980867072'
other_useful_information,'540018741015085057'
other_useful_information,'540018752742387712'
other_useful_information,'540018764255752192'
infrastructure_and_utilities_damage,'540018769557323776'
displaced_people_and_evacuations,'540018827036471296'
displaced_people_and_evacuations,'540018856354267137'
other_useful_information,'540018874926637057'
sympathy_and_emotional_support,'540018903687368704'
missing_trapped_or_found_people,'540018904819437568'
other_useful_information,'540018909588369408'
displaced_people_and_evacuations,'540018951665635328'
other_useful_information,'540018974889496577'
not_related_or_irrelevant,'540019004593553409'
sympathy_and_emotional_support,'540019035031613440'
injured_or_dead_people,'540019093114335232'
other_useful_information,'540019102543511553'
infrastructure_and_utilities_damage,'540019122021486593'
caution_and_advice,'540019177700859907'
donation_needs_or_offers_or_volunteering_services,'540019189100974080'
sympathy_and_emotional_support,'540019190950686720'
sympathy_and_emotional_support,'540019225591439361'
caution_and_advice,'540019242616094721'
displaced_people_and_evacuations,'540019281136586752'
displaced_people_and_evacuations,'540019366935277569'
not_related_or_irrelevant,'540019394504441856'
other_useful_information,'540019406198149120'
other_useful_information,'540019448199913472'
caution_and_advice,'540019463530086400'
other_useful_information,'540019466063450114'
other_useful_information,'540019514918699009'
sympathy_and_emotional_support,'540019536989151232'
caution_and_advice,'540019585919901697'
other_useful_information,'540019624901767168'
sympathy_and_emotional_support,'540019648641519617'
caution_and_advice,'540019701640724480'
sympathy_and_emotional_support,'540019740480389120'
injured_or_dead_people,'540019761254367234'
caution_and_advice,'540019872345120768'
other_useful_information,'540020004414959616'
caution_and_advice,'540020081171120128'
other_useful_information,'540020100472909824'
other_useful_information,'540020145557471232'
displaced_people_and_evacuations,'540020177702621184'
other_useful_information,'540020186976624641'
other_useful_information,'540020205544804352'
other_useful_information,'540020255628591105'
other_useful_information,'540020273232105472'
not_related_or_irrelevant,'540020291918131200'
sympathy_and_emotional_support,'540020307327582208'
sympathy_and_emotional_support,'540020308036435968'
sympathy_and_emotional_support,'540020323081805824'
other_useful_information,'540020328831799297'
displaced_people_and_evacuations,'540020348737974272'
donation_needs_or_offers_or_volunteering_services,'540020370150268929'
caution_and_advice,'540020373257859072'
other_useful_information,'540020385446502400'
not_related_or_irrelevant,'540020466438520832'
other_useful_information,'540020504371818496'
infrastructure_and_utilities_damage,'540020546214174721'
other_useful_information,'540020620298579968'
caution_and_advice,'540020629202690049'
other_useful_information,'540020676112179202'
caution_and_advice,'540020682197716992'
not_related_or_irrelevant,'540020692780351488'
donation_needs_or_offers_or_volunteering_services,'540020715865374720'
caution_and_advice,'540020719619702784'
donation_needs_or_offers_or_volunteering_services,'540020727420694528'
other_useful_information,'540020753848999937'
caution_and_advice,'540020754411421696'
displaced_people_and_evacuations,'540020774002651136'
caution_and_advice,'540020780231188481'
other_useful_information,'540020788678500352'
other_useful_information,'540020818164469761'
caution_and_advice,'540020826024587264'
other_useful_information,'540020836124487680'
sympathy_and_emotional_support,'540020845809135616'
infrastructure_and_utilities_damage,'540020874016210945'
other_useful_information,'540020891955249152'
caution_and_advice,'540020895415160834'
other_useful_information,'540020898317627393'
other_useful_information,'540020902230913025'
other_useful_information,'540020904453877762'
caution_and_advice,'540020941883858944'
not_related_or_irrelevant,'540020975232765952'
other_useful_information,'540020983290007552'
sympathy_and_emotional_support,'540021001514278914'
other_useful_information,'540021013816549376'
other_useful_information,'540021065582264321'
caution_and_advice,'540021065812946944'
injured_or_dead_people,'540021103486595073'
other_useful_information,'540021125850214400'
other_useful_information,'540021143302721536'
caution_and_advice,'540021200043245571'
caution_and_advice,'540021284629794816'
caution_and_advice,'540021288287232000'
not_related_or_irrelevant,'540021290812571648'
caution_and_advice,'540021294922997760'
other_useful_information,'540021313356591104'
other_useful_information,'540021373239054336'
not_related_or_irrelevant,'540021455019208705'
other_useful_information,'540021459406438401'
donation_needs_or_offers_or_volunteering_services,'540021461457440768'
other_useful_information,'540021464427028480'
other_useful_information,'540021476225589248'
caution_and_advice,'540021495938822144'
sympathy_and_emotional_support,'540021527027015681'
other_useful_information,'540021544375025664'
not_related_or_irrelevant,'540021544399826944'
caution_and_advice,'540021576561729537'
caution_and_advice,'540021625639284737'
caution_and_advice,'540021646560464896'
displaced_people_and_evacuations,'540021680110706688'
other_useful_information,'540021703842095104'
other_useful_information,'540021731700645888'
other_useful_information,'540021751380316160'
not_related_or_irrelevant,'540021794174824448'
caution_and_advice,'540021808448421888'
other_useful_information,'540021810071228416'
sympathy_and_emotional_support,'540021820171505664'
donation_needs_or_offers_or_volunteering_services,'540021833571917824'
sympathy_and_emotional_support,'540021838164664323'
other_useful_information,'540021890555723777'
caution_and_advice,'540021900492025857'
caution_and_advice,'540021916631711745'
other_useful_information,'540021929336254464'
sympathy_and_emotional_support,'540021934877327360'
caution_and_advice,'540021984705277952'
donation_needs_or_offers_or_volunteering_services,'540022017999663104'
caution_and_advice,'540022068151345153'
other_useful_information,'540022136459390976'
donation_needs_or_offers_or_volunteering_services,'540022279548436481'
caution_and_advice,'540022345587363840'
other_useful_information,'540022384929943552'
sympathy_and_emotional_support,'540022388037935104'
other_useful_information,'540022405704323073'
sympathy_and_emotional_support,'540022407109431297'
donation_needs_or_offers_or_volunteering_services,'540022412109037568'
other_useful_information,'540022421789478912'
injured_or_dead_people,'540022458913288192'
not_related_or_irrelevant,'540022481353179136'
caution_and_advice,'540022504601817088'
other_useful_information,'540022506170482688'
sympathy_and_emotional_support,'540022510058631168'
not_related_or_irrelevant,'540022532045148160'
caution_and_advice,'540022540509265920'
other_useful_information,'540022561912795136'
caution_and_advice,'540022619177644032'
other_useful_information,'540022625653637121'
other_useful_information,'540022630670024704'
donation_needs_or_offers_or_volunteering_services,'540022641168355328'
other_useful_information,'540022686303264768'
displaced_people_and_evacuations,'540022739197632512'
other_useful_information,'540022767635005440'
caution_and_advice,'540022770491351041'
displaced_people_and_evacuations,'540022771078541312'
donation_needs_or_offers_or_volunteering_services,'540022773309906944'
other_useful_information,'540022776103333888'
other_useful_information,'540022779098046464'
displaced_people_and_evacuations,'540022781849513985'
injured_or_dead_people,'540022786178035712'
other_useful_information,'540022832906788864'
other_useful_information,'540022872979144704'
sympathy_and_emotional_support,'540022877588688896'
other_useful_information,'540022879996608512'
infrastructure_and_utilities_damage,'540022910413324288'
displaced_people_and_evacuations,'540022929342230528'
not_related_or_irrelevant,'540022938196402176'
other_useful_information,'540022941816090624'
other_useful_information,'540022996543750144'
other_useful_information,'540023050507264000'
injured_or_dead_people,'540023059949056000'
donation_needs_or_offers_or_volunteering_services,'540023089140994048'
donation_needs_or_offers_or_volunteering_services,'540023111727726592'
infrastructure_and_utilities_damage,'540023135106789376'
not_related_or_irrelevant,'540023142128058368'
other_useful_information,'540023158640615424'
caution_and_advice,'540023163682164736'
sympathy_and_emotional_support,'540023176239923200'
donation_needs_or_offers_or_volunteering_services,'540023178643263489'
not_related_or_irrelevant,'540023187397173248'
not_related_or_irrelevant,'540023231978020864'
sympathy_and_emotional_support,'540023262332207104'
displaced_people_and_evacuations,'540023263447891968'
not_related_or_irrelevant,'540023356896993280'
other_useful_information,'540023405840326656'
other_useful_information,'540023433216528384'
caution_and_advice,'540023528272429056'
injured_or_dead_people,'540023552926158848'
infrastructure_and_utilities_damage,'540023564435742720'
not_related_or_irrelevant,'540023583037091840'
sympathy_and_emotional_support,'540023592168062976'
not_related_or_irrelevant,'540023594277814272'
other_useful_information,'540023606470668288'
other_useful_information,'540023616658628608'
caution_and_advice,'540023646509469696'
other_useful_information,'540023648795377665'
donation_needs_or_offers_or_volunteering_services,'540023679535431680'
displaced_people_and_evacuations,'540023681380909056'
donation_needs_or_offers_or_volunteering_services,'540023728805912576'
caution_and_advice,'540023739853709312'
sympathy_and_emotional_support,'540023758967148544'
other_useful_information,'540023777875087361'
other_useful_information,'540023778164494337'
caution_and_advice,'540023791879872513'
not_related_or_irrelevant,'540023809294614530'
displaced_people_and_evacuations,'540023811471470592'
not_related_or_irrelevant,'540023847366299648'
not_related_or_irrelevant,'540023849094348800'
other_useful_information,'540023904522096640'
donation_needs_or_offers_or_volunteering_services,'540023923719434240'
infrastructure_and_utilities_damage,'540023952366923777'
other_useful_information,'540023954543771649'
sympathy_and_emotional_support,'540023955273158656'
not_related_or_irrelevant,'540023988932444160'
not_related_or_irrelevant,'540023997329842176'
displaced_people_and_evacuations,'540024031853166592'
caution_and_advice,'540024032532250624'
other_useful_information,'540024042837643264'
other_useful_information,'540024048244097025'
injured_or_dead_people,'540024084667854848'
other_useful_information,'540024089616719872'
not_related_or_irrelevant,'540024118717202432'
sympathy_and_emotional_support,'540024123473158144'
donation_needs_or_offers_or_volunteering_services,'540024128582221824'
other_useful_information,'540024154846527488'
other_useful_information,'540024168365170689'
caution_and_advice,'540024170914918400'
not_related_or_irrelevant,'540024178678591489'
other_useful_information,'540024180071464961'
caution_and_advice,'540024189172731904'
other_useful_information,'540024195246092288'
other_useful_information,'540024199620722688'
caution_and_advice,'540024202963984384'
sympathy_and_emotional_support,'540024321822195712'
sympathy_and_emotional_support,'540024335222992896'
donation_needs_or_offers_or_volunteering_services,'540024351358066689'
caution_and_advice,'540024384249798656'
missing_trapped_or_found_people,'540024397893869569'
sympathy_and_emotional_support,'540024401693904896'
not_related_or_irrelevant,'540024414805704704'
not_related_or_irrelevant,'540024443574026240'
displaced_people_and_evacuations,'540024443578245120'
other_useful_information,'540024509449773056'
other_useful_information,'540024522225639425'
other_useful_information,'540024535223775234'
other_useful_information,'540024590894780417'
displaced_people_and_evacuations,'540024635102732288'
