tweet_id, tweet_author,label
'578772841706962944',BordeIeau,Not physical landslide
'578775510622162944',BordeIeau,Not physical landslide
'578776335172165632',BordeIeau,Not physical landslide
'578776783237038080',NHLScoreBotFR,Not physical landslide
'578776908223102976',C_LalandePJ,Not physical landslide
'578778005163622400',germaindiazger1,Not physical landslide
'578779043534749696',KatyGirl023,Not physical landslide
'578779644859539456',BreakingFlash,Not physical landslide
'578781743748022272',frenchiribradio,Not physical landslide
'578781881480556544',ASSE_NewsFeed,Not physical landslide
'578782400278327296',DGdESTRADES,Not physical landslide
'578786494829051906',MouradSarroub,Not physical landslide
'578786641806041088',1001ptsfr_ca,Not physical landslide
'578789889736511489',HammerOneNine,Not physical landslide
'578790819475296257',Mamaisonmonjard,Not physical landslide
'578791813898629120',oohsehunprl,Not physical landslide
'578792569280266241',vimp_fr,Physical landslide
'578795621747830784',IceHockeyKibow,Not physical landslide
'578797361922736128',XxGuizmo,Not physical landslide
'578800218566717440',Bnji_M,Not physical landslide
'578804731046469632',SnackiGo,Not physical landslide
'578805583916089344',ActudeDingue,Physical landslide
'578813088629145600',CRoucheux,Not physical landslide
'578816250710622209',Carsonpos_com,Not physical landslide
'578824609388224512',dupuy_laurie,Not physical landslide
'578824941291880448',PronosNator,Not physical landslide
'578829187823321089',FannouchkaT,Not physical landslide
'578832174000041984',THIERRYJAN06,Not physical landslide
'578840426175705088',s_assbague,Not physical landslide
'578841952520519680',SF_NHLAvalanche,Not physical landslide
'578843644649607169',PuckGeek,Not physical landslide
'578846959361986560',nicopaillard,Not physical landslide
'578847428834664448',YFeesher,Not physical landslide
'579830004147699712',Zephyrusnyc,Not physical landslide
'579846386176409600',madoxsautto4,Not physical landslide
'579859507171340288',BriDlr,Not physical landslide
'579870755925553152',MrRickJones,Not physical landslide
'579903882601562112',FranckDarling,Not physical landslide
'579907249331515392',CapitalsAllNews,Not physical landslide
'579912026438393856',Wow_dailydeals,Not physical landslide
'579918297715634176',Geographedumond,Not physical landslide
'579927044152233984',catnatnet,Physical landslide
'580197911830642689',TVASports,Not physical landslide
'580200061230960640',HS_SHIG,Not physical landslide
'580202884136062976',TVASports,Not physical landslide
'580206391933186048',TVASports,Not physical landslide
'580206485021523968',NHLTweetZone,Not physical landslide
'580207263299719168',HabsAvs,Not physical landslide
'580208215477997568',ericthefall,Not physical landslide
'580208247577137153',NHLTweetZone,Not physical landslide
'580212459002294272',TVASports,Not physical landslide
'580212528862642176',NHLTweetZone,Not physical landslide
'580212569929072640',NHLScoreBotFR,Not physical landslide
'580213603543965696',epifaniovazque5,Not physical landslide
'580215301578625025',styleseguindo,Not physical landslide
'580218426079203328',Rock365Radio,Not physical landslide
'580219712698781696',KrissyXPorn,Not physical landslide
'580220065863364608',1001ptsfr_ca,Not physical landslide
'580223682628440064',Jauregui_Lari,Not physical landslide
'580228070507876352',newsquebec,Not physical landslide
'580228330399539201',EkmanLarssonNew,Not physical landslide
'580228974602649600',nipixenimawu,Not physical landslide
'580229416904691712',gedeoncorona,Not physical landslide
'580231676892155904',joanolalde4,Not physical landslide
'580239492205961216',laumidery,Not physical landslide
'580239596551733248',imfrancesd,Not physical landslide
'580250969071439872',pronoNHL,Not physical landslide
'580253271035654144',auction_grand,Not physical landslide
'580255220648800256',BarbierThierry,Not physical landslide
'580258472660455424',SportRisultati,Not physical landslide
'580259333184864256',CocoJouhannel,Physical landslide
'580264325170012160',nathan_nkot,Not physical landslide
'580266724387397632',puebladavidpueb,Not physical landslide
'580269109188931584',TeamNavyDaBest,Not physical landslide
'580269421194829824',SDionys,Not physical landslide
'580272092328914944',apatab,Not physical landslide
'580278237286293504',WowSibyll,Not physical landslide
'580285139290324992',KrissyXPorn,Not physical landslide
'580289201041752064',frapacelli,Not physical landslide
'580302672684838912',LookMoiCa,Not physical landslide
'580318235951697920',naomiroofhyde,Not physical landslide
'580321578887618560',PyrenOrientActu,Physical landslide
'580321740447977472',jugraf,Not physical landslide
'580323948652552192',NormaniKordar,Not physical landslide
'580331500832448512',ineseding,Not physical landslide
'580331829410009088',AntoineMR,Not physical landslide
'580334173237444608',Laeti_KM,Not physical landslide
'580338832693964800',jfpecresse,Not physical landslide
'580344461894520832',nathan42426,Not physical landslide
'580345314957246464',irabienponcio,Not physical landslide
'580347608692051968',Pomponette22,Not physical landslide
'580349297469734912',sandydoank12,Not physical landslide
'580353923371925504',LesEchosLive,Physical landslide
'580357648849248256',MilcentHenriKar,Not physical landslide
'580362605950160896',LFCibe,Not physical landslide
'580365060213723136',dasstimmvieh,Not physical landslide
'580370065121509377',InSide_Fr,Not physical landslide
'580533195613069313',opaygames,Not physical landslide
'580537374578446336',ignaciomatanzo,Not physical landslide
'580537883104288771',AFerenceNews,Not physical landslide
'580541025174888448',SSoHhD,Not physical landslide
'580543490746134530',hervelimas,Not physical landslide
'580548017771671555',pan4me,Not physical landslide
'580549743878754306',Um__jornalista,Not physical landslide
'580561164888875009',TicketChatterCO,Not physical landslide
'580561632968990720',cassandraasprec,Not physical landslide
'580561879212363776',NRangersNews,Not physical landslide
'580573987899604992',FPantherNews,Not physical landslide
'580576850717589505',rapbattle4u,Not physical landslide
'580581832489627649',KLFGB,Physical landslide
'580586861392969728',earth_show,Not physical landslide
'580601091177488384',AmericanCFLFan,Not physical landslide
'580603821501612032',VillageDanceMp3,Not physical landslide
'580612355484192768',MorganeALK,Not physical landslide
'580617276744929280',kixgmorley,Not physical landslide
'580626838604644354',AFEquine,Not physical landslide
'580628849899249664',ChevroletBinge,Not physical landslide
'580632863672016896',LUniversNews,Physical landslide
'580633357496795136',Opheliebriche,Not physical landslide
'580634303400402944',MetincanAkinci,Not physical landslide
'580637900607455233',gaby_JoesitaJB,Not physical landslide
'580645553832349696',NaudinChristoph,Not physical landslide
'580645925510610944',NRNiort,Not physical landslide
'580647597876097024',kyrieleve,Not physical landslide
'580650350715265024',itsBernardMenez,Not physical landslide
'580654416090517505',___Bushido__,Not physical landslide
'580659373694943232',catnatnet,Physical landslide
'580659384583262208',daman555,Not physical landslide
'580660156192694272',ep_transfers,Not physical landslide
'580667947783483394',frapacelli,Not physical landslide
'580669914811334657',Carrefour_Spect,Not physical landslide
'580672156801069056',citoyenneFrance,Not physical landslide
'580674695416156161',travelski,Not physical landslide
'580679960400125952',cedubeton,Not physical landslide
'580681904711720960',Wonderpunter,Not physical landslide
'580685620323987456',Parcssecuritemt,Physical landslide
'580689385630392320',KLFGB,Physical landslide
'580694075122270208',coursier2paname,Not physical landslide
'580695188466700288',itsbom84,Not physical landslide
'580695881470615552',LiaOkami,Not physical landslide
'580702977188605952',Daphnee93,Not physical landslide
'580703680292208640',TheStripeFM,Not physical landslide
'580705331547897856',francoisVinsot,Not physical landslide
'580712034842574848',Belizarius_,Not physical landslide
'580713693882793984',EmmaSignorini,Not physical landslide
'580894517382885376',shanediltz,Not physical landslide
'580895113963905024',DNurseNews,Not physical landslide
'580896626799194112',KrissyXPorn,Not physical landslide
'580896804507672576',v_c_17,Not physical landslide
'580900809145225217',NHLTweetZone,Not physical landslide
'580900896114102272',HockeyBinge,Not physical landslide
'580901961391849472',Kcutgy,Not physical landslide
'580908055132426240',SNashNews,Not physical landslide
'580912196277817345',SF_NHLAvalanche,Not physical landslide
'580914499403657216',Iamthezef,Not physical landslide
'580915363183009792',melikiTuran,Not physical landslide
'580915529269030912',assouan_,Not physical landslide
'580922170408333312',NHLTweetZone,Not physical landslide
'580922257779924992',NHLScoreBotFR,Not physical landslide
'580922822425448449',DGdESTRADES,Not physical landslide
'580922835952095232',Tford514,Not physical landslide
'580923267877244928',Tford514,Not physical landslide
'580923783256481792',DNurseNews,Not physical landslide
'580926159656910848',Frenchy_photo,Not physical landslide
'580927944530354176',lhropeeweebb,Not physical landslide
'580928331723481088',TVASports,Not physical landslide
'580931175398522881',HardWrkPaysOff_,Not physical landslide
'580931644049113088',ShannonSteede2,Not physical landslide
'580932675588001792',quezadasenen3,Not physical landslide
'580935311963897856',RichSlate,Not physical landslide
'580943927571705856',BrodyAllin,Not physical landslide
'580945328909758464',dupessey,Not physical landslide
'580945558866563072',KulangSaSleep,Not physical landslide
'580950833778528256',endingreviews,Not physical landslide
'580958290550628353',jugraf,Not physical landslide
'580958795272065025',SwissHabs,Not physical landslide
'580971795240599552',morandiniblog,Not physical landslide
'580975732274401280',stylesmxsun,Not physical landslide
'580977217964019712',OilInMyVeins,Not physical landslide
'580980405437759488',DStarsAllNews,Not physical landslide
'580981542828163073',OilersAllNews,Not physical landslide
'580984525338992640',EvaSabourin,Not physical landslide
'580999869394857984',Applejack_bot,Not physical landslide
'581001243864084481',SaidAMZIL_BC,Not physical landslide
'581012133028081665',lebeauvice,Not physical landslide
'581013533229363200',SwissHabs,Not physical landslide
'581016063774588928',LibiaGreen,Not physical landslide
'581016982742405120',TRADCONSULTING,Not physical landslide
'581022179883556865',L_arbre_78,Not physical landslide
'581022517344669696',PlaneteHockeyco,Not physical landslide
'581025667313106944',reiseyatra,Not physical landslide
'581027567471198208',deapacelli,Not physical landslide
'581046748094816257',Gilles_Martin_,Not physical landslide
'581056823052124160',dariodej,Not physical landslide
'581326958283206656',suiterre,Physical landslide
'581328656892579840',QuebecSports,Not physical landslide
'581351087573192704',LoroFobion,Not physical landslide
'581357646697132032',LUniversNews,Physical landslide
'581390625054040064',leanouche94,Not physical landslide
'582777611551641600',DENIXDUPONT,Physical landslide
'582792120303525888',LUniversNews,Physical landslide
'582792895033446400',FounHautJura,Physical landslide
'582800686246674433',brigetoun,Not physical landslide
'582803171657031680',RobbeyRoad,Not physical landslide
'582821973794902016',languillaume45,Not physical landslide
'582832493373599744',dyManga,Not physical landslide
'582834514164056064',2ALPES,Physical landslide
'582834678878597120',TActualite,Not physical landslide
'582838389516308480',TRAFrhonalp,Physical landslide
'582839782859874305',TRAFrhonalp,Physical landslide
'582841036495413248',Evasion_Travel,Physical landslide
'582841517024407552',latania3valleys,Physical landslide
'582858537233043456',Evasion_Travel,Physical landslide
'582870639469543424',SportNewsBK,Not physical landslide
'582874593473376256',LaMeuse_be,Not physical landslide
'582876053481398272',RadioNature,Not physical landslide
'582880491851943936',LeRavito,Not physical landslide
'582880536768589824',TRAFrhonalp,Physical landslide
'582880721200656384',FRcyclisme,Not physical landslide
'582886739124969472',nat_mercier,Not physical landslide
'582887333164281856',news24hbel,Not physical landslide
'589976931421925376',AymericJr11,Not physical landslide
'590391693616279552',PaterickVB,Not physical landslide
'590401148789587969',fthirkell,Not physical landslide
'590409709892558849',ModeInvisible,Not physical landslide
'590410320172187648',Crevette_brune,Not physical landslide
'590424820434755584',Quoi2news,Physical landslide
'590429678764077056',OuestFrance29,Not physical landslide
'590442139940573185',MavilleBrest,Not physical landslide
'590454836056981504',Teddy__75,Not physical landslide
'590465958025768960',NaamSoo,Not physical landslide
'590468299554586624',TRAFrhonalp,Physical landslide
'590479120460546048',RomainPouzier,Not physical landslide
'590741865001054210',blogeek_ch,Physical landslide
'590769089041281024',gerardcourtot,Not physical landslide
'590795737723772929',tuxboard,Physical landslide
'590800258478768129',buzz_moi,Physical landslide
'590810832134656000',morgane_bernier,Not physical landslide
'590811531836788736',pascalhesse,Physical landslide
'590813145008107520',ElPaRiiGo_,Not physical landslide
'590826649635127296',_DreyAu_,Not physical landslide
'590834738094546945',Crecelj,Not physical landslide
'590866940219957249',valaisannet,Physical landslide
'590874958890414082',ChroniqueDuVelo,Not physical landslide
'590877493374144512',sophie_dorigny,Not physical landslide
'590878096452104192',StevenFloch,Not physical landslide
'590878188584226816',BassirouHaidara,Not physical landslide
'590880200289824768',bartolomuccih,Physical landslide
'590884749809422336',DavidDessouroux,Not physical landslide
'591024602849140736',MyriamMks,Not physical landslide
'591025117741867008',WillyKpan,Not physical landslide
'591035501014077440',Tic_Txc77,Not physical landslide
'591037947727720449',Nayer_Dixhuit,Not physical landslide
'591042193307107329',Massin_0,Not physical landslide
'591043458975936512',movievideo1,Physical landslide
'591086501619838977',moviesvideo3,Physical landslide
'591101060510515200',VR_Bourges,Not physical landslide
'591113446525112321',gerardfiloche,Not physical landslide
'592589529929916417',widermag,Physical landslide
'592590356203610112',Daniel_Jerome44,Physical landslide
'592592524084129792',hangen_claude,Physical landslide
'592592666199719936',MartinLuther_X,Not physical landslide
'592593781179953152',actuyoolanda,Physical landslide
'592594140719874048',actuyoolanda,Physical landslide
